x	y
3	2
13	0
23	0
33	0
43	1
53	0
63	0
73	1
83	0
93	0
103	0
113	2
123	0
133	0
143	0
153	0
163	0
173	2
183	1
193	4
203	0
213	0
223	0
233	0
243	2
253	0
263	0
273	0
283	0
293	0
303	0
313	0
323	0
333	0
343	0
353	0
363	0
373	0
383	0
393	0
403	0
413	0
423	0
433	1
443	0
453	0
463	0
473	0
483	0
493	0
503	0
513	0
523	1
533	0
543	0
553	0
563	0
573	0
583	0
593	0
603	0
613	1
623	0
633	0
643	3
653	0
663	0
673	0
683	0
693	0
703	0
713	0
723	0
733	2
743	1
753	2
763	0
773	0
783	1
793	0
803	3
813	2
823	0
833	2
843	2
853	1
863	0
873	0
883	0
893	0
903	0
913	2
923	1
933	0
943	0
953	0
963	0
973	0
983	0
993	0
1003	0
1013	0
1023	0
1033	0
1043	0
1053	0
1063	0
1073	0
1083	0
1093	0
1103	0
1113	0
1123	0
1133	0
1143	0
1153	0
1163	1
1173	0
1183	0
1193	1
1203	0
1213	0
1223	1
1233	0
1243	0
1253	0
1263	0
1273	0
1283	0
1293	1
1303	1
1313	2
1323	0
1333	0
1343	0
1353	0
1363	2
1373	1
1383	1
1393	0
1403	0
1413	0
1423	0
1433	0
1443	0
1453	0
1463	1
1473	3
1483	0
1493	0
1503	0
1513	0
1523	0
1533	2
1543	0
1553	0
1563	0
1573	0
1583	0
1593	0
1603	0
1613	0
1623	0
1633	0
1643	0
1653	0
1663	0
1673	1
1683	1
1693	0
1703	0
1713	0
1723	0
1733	0
1743	1
1753	1
1763	0
1773	0
1783	0
1793	0
1803	0
1813	0
1823	0
1833	0
1843	0
1853	0
1863	2
1873	1
1883	0
1893	0
1903	0
1913	0
1923	1
1933	0
1943	0
1953	0
1963	0
1973	0
1983	0
1993	0
2003	0
2013	0
2023	0
2033	0
2043	0
2053	0
2063	0
2073	0
2083	0
2093	0
2103	1
2113	0
2123	0
2133	4
2143	0
2153	0
2163	0
2173	0
2183	0
2193	0
2203	0
2213	0
2223	0
2233	0
2243	0
2253	0
2263	0
2273	1
2283	0
2293	0
2303	0
2313	3
2323	0
2333	0
2343	0
2353	0
2363	0
2373	1
2383	1
2393	0
2403	0
2413	0
2423	0
2433	0
2443	0
2453	0
2463	0
2473	1
2483	1
2493	0
2503	0
2513	2
2523	0
2533	0
2543	0
2553	0
2563	0
2573	2
2583	1
2593	0
2603	0
2613	0
2623	1
2633	1
2643	3
2653	0
2663	0
2673	0
2683	0
2693	0
2703	0
2713	2
2723	0
2733	0
2743	0
2753	0
2763	0
2773	0
2783	1
2793	0
2803	0
2813	0
2823	1
2833	1
2843	0
2853	0
2863	0
2873	0
2883	0
2893	0
2903	0
2913	0
2923	0
2933	0
2943	0
2953	0
2963	1
2973	1
2983	1
2993	1
3003	0
