x	y
112.0	4.0
212.0	0.0
312.0	3.0
412.0	0.0
512.0	0.0
612.0	1.0
712.0	1.0
812.0	0.0
912.0	2.0
1012.0	3.0
1112.0	2.0
1212.0	0.0
1312.0	2.0
1412.0	0.0
1512.0	3.0
1612.0	1.0
1712.0	1.0
1812.0	0.0
1912.0	0.0
2012.0	0.0
2112.0	2.0
2212.0	2.0
2312.0	3.0
2412.0	0.0
2512.0	3.0
2612.0	1.0
2712.0	0.0
2812.0	2.0
2912.0	1.0
3012.0	1.0
3112.0	0.0
3212.0	5.0
3312.0	5.0
3412.0	3.0
3512.0	1.0
3612.0	2.0
3712.0	3.0
3812.0	0.0
3912.0	1.0
4012.0	1.0
4112.0	4.0
4212.0	1.0
4312.0	3.0
4412.0	5.0
4512.0	1.0
4612.0	3.0
4712.0	3.0
4812.0	3.0
4912.0	4.0
5012.0	2.0
5112.0	2.0
5212.0	6.0
5312.0	1.0
5412.0	3.0
5512.0	2.0
5612.0	3.0
5712.0	1.0
5812.0	3.0
5912.0	4.0
6012.0	3.0
6112.0	5.0
6212.0	4.0
6312.0	3.0
6412.0	4.0
6512.0	1.0
6612.0	4.0
6712.0	2.0
6812.0	3.0
6912.0	2.0
7012.0	7.0
7112.0	2.0
7212.0	5.0
7312.0	5.0
7412.0	3.0
7512.0	1.0
7612.0	4.0
7712.0	5.0
7812.0	1.0
7912.0	0.0
8012.0	4.0
8112.0	6.0
8212.0	9.0
8312.0	2.0
8412.0	2.0
8512.0	2.0
8612.0	6.0
8712.0	3.0
8812.0	1.0
8912.0	2.0
9012.0	3.0
9112.0	0.0
9212.0	0.0
9312.0	7.0
9412.0	2.0
9512.0	4.0
9612.0	5.0
9712.0	4.0
9812.0	2.0
9912.0	2.0
10012.0	5.0
10112.0	0.0
10212.0	1.0
10312.0	3.0
10412.0	1.0
10512.0	1.0
10612.0	2.0
10712.0	0.0
10812.0	5.0
10912.0	1.0
11012.0	3.0
11112.0	2.0
11212.0	0.0
11312.0	1.0
11412.0	1.0
11512.0	1.0
11612.0	2.0
11712.0	2.0
11812.0	1.0
11912.0	5.0
12012.0	4.0
12112.0	5.0
12212.0	2.0
12312.0	2.0
12412.0	2.0
12512.0	3.0
12612.0	4.0
12712.0	2.0
12812.0	0.0
12912.0	2.0
13012.0	4.0
13112.0	2.0
13212.0	1.0
13312.0	0.0
13412.0	2.0
13512.0	0.0
13612.0	3.0
13712.0	3.0
13812.0	0.0
13912.0	1.0
14012.0	2.0
14112.0	2.0
14212.0	0.0
14312.0	2.0
14412.0	1.0
14512.0	1.0
14612.0	0.0
14712.0	3.0
14812.0	2.0
14912.0	0.0
15012.0	1.0
15112.0	2.0
15212.0	2.0
15312.0	1.0
15412.0	3.0
15512.0	2.0
15612.0	2.0
15712.0	5.0
15812.0	2.0
15912.0	3.0
16012.0	0.0
16112.0	1.0
16212.0	1.0
16312.0	0.0
16412.0	3.0
16512.0	0.0
16612.0	0.0
16712.0	1.0
16812.0	2.0
16912.0	1.0
17012.0	2.0
17112.0	1.0
17212.0	2.0
17312.0	1.0
17412.0	1.0
17512.0	0.0
17612.0	1.0
17712.0	2.0
17812.0	1.0
17912.0	2.0
18012.0	4.0
18112.0	2.0
18212.0	2.0
18312.0	2.0
18412.0	2.0
18512.0	1.0
18612.0	2.0
18712.0	1.0
18812.0	1.0
18912.0	1.0
19012.0	1.0
19112.0	0.0
19212.0	0.0
19312.0	1.0
19412.0	0.0
19512.0	3.0
19612.0	2.0
19712.0	0.0
19812.0	0.0
19912.0	3.0
20012.0	0.0
20112.0	1.0
20212.0	0.0
20312.0	0.0
20412.0	0.0
20512.0	0.0
20612.0	1.0
20712.0	0.0
20812.0	1.0
20912.0	1.0
21012.0	0.0
21112.0	1.0
21212.0	0.0
21312.0	0.0
21412.0	0.0
21512.0	1.0
21612.0	0.0
21712.0	0.0
21812.0	1.0
21912.0	0.0
22012.0	0.0
22112.0	1.0
22212.0	1.0
22312.0	1.0
22412.0	0.0
22512.0	1.0
22612.0	0.0
22712.0	1.0
22812.0	1.0
22912.0	0.0
23012.0	0.0
23112.0	0.0
23212.0	0.0
23312.0	0.0
23412.0	0.0
23512.0	0.0
23612.0	0.0
23712.0	0.0
23812.0	0.0
23912.0	0.0
24012.0	0.0
24112.0	0.0
24212.0	0.0
24312.0	1.0
24412.0	1.0
24512.0	0.0
24612.0	0.0
24712.0	0.0
24812.0	0.0
24912.0	0.0
25012.0	1.0
25112.0	0.0
25212.0	0.0
25312.0	3.0
25412.0	0.0
25512.0	0.0
25612.0	0.0
25712.0	1.0
25812.0	0.0
25912.0	1.0
26012.0	1.0
26112.0	1.0
26212.0	0.0
26312.0	0.0
26412.0	1.0
26512.0	1.0
26612.0	0.0
26712.0	0.0
26812.0	1.0
26912.0	0.0
27012.0	2.0
27112.0	0.0
27212.0	0.0
27312.0	1.0
27412.0	0.0
27512.0	0.0
27612.0	0.0
27712.0	0.0
27812.0	1.0
27912.0	1.0
28012.0	0.0
28112.0	0.0
28212.0	0.0
28312.0	0.0
28412.0	0.0
28512.0	1.0
28612.0	0.0
28712.0	0.0
28812.0	0.0
28912.0	0.0
29012.0	0.0
29112.0	1.0
29212.0	0.0
29312.0	0.0
29412.0	0.0
29512.0	0.0
29612.0	0.0
29712.0	0.0
29812.0	0.0
29912.0	0.0
30012.0	0.0
30112.0	0.0
30212.0	0.0
30312.0	0.0
30412.0	0.0
30512.0	1.0
30612.0	0.0
30712.0	0.0
30812.0	0.0
30912.0	0.0
31012.0	1.0
31112.0	0.0
31212.0	0.0
31312.0	0.0
31412.0	0.0
31512.0	0.0
31612.0	0.0
31712.0	0.0
31812.0	1.0
31912.0	0.0
32012.0	2.0
32112.0	1.0
32212.0	1.0
32312.0	0.0
32412.0	0.0
32512.0	0.0
32612.0	0.0
32712.0	0.0
32812.0	0.0
32912.0	0.0
33012.0	0.0
33112.0	0.0
33212.0	0.0
33312.0	0.0
33412.0	0.0
33512.0	1.0
33612.0	0.0
33712.0	0.0
33812.0	3.0
33912.0	0.0
34012.0	0.0
34112.0	0.0
34212.0	1.0
34312.0	0.0
34412.0	0.0
34512.0	0.0
34612.0	0.0
34712.0	1.0
34812.0	0.0
34912.0	0.0
35012.0	0.0
35112.0	0.0
35212.0	1.0
35312.0	0.0
35412.0	0.0
35512.0	0.0
35612.0	0.0
35712.0	0.0
35812.0	0.0
35912.0	0.0
36012.0	0.0
36112.0	0.0
36212.0	0.0
36312.0	0.0
36412.0	0.0
36512.0	0.0
36612.0	0.0
36712.0	0.0
36812.0	0.0
36912.0	0.0
37012.0	0.0
37112.0	0.0
37212.0	0.0
37312.0	0.0
37412.0	0.0
37512.0	0.0
37612.0	0.0
37712.0	0.0
37812.0	0.0
37912.0	0.0
38012.0	0.0
38112.0	0.0
38212.0	0.0
38312.0	0.0
38412.0	0.0
38512.0	0.0
38612.0	1.0
38712.0	0.0
38812.0	0.0
38912.0	0.0
39012.0	0.0
39112.0	0.0
39212.0	0.0
39312.0	0.0
39412.0	0.0
39512.0	0.0
39612.0	0.0
39712.0	0.0
39812.0	0.0
39912.0	0.0
40012.0	0.0
40112.0	1.0
40212.0	0.0
40312.0	0.0
40412.0	0.0
40512.0	1.0
40612.0	0.0
40712.0	0.0
40812.0	0.0
40912.0	0.0
41012.0	0.0
41112.0	0.0
41212.0	0.0
41312.0	0.0
41412.0	0.0
41512.0	0.0
41612.0	0.0
41712.0	0.0
41812.0	0.0
41912.0	0.0
42012.0	0.0
42112.0	0.0
42212.0	0.0
42312.0	0.0
42412.0	0.0
42512.0	0.0
42612.0	0.0
42712.0	0.0
42812.0	0.0
42912.0	0.0
43012.0	0.0
43112.0	0.0
43212.0	0.0
43312.0	0.0
43412.0	0.0
43512.0	0.0
43612.0	0.0
43712.0	0.0
43812.0	1.0
43912.0	0.0
44012.0	0.0
44112.0	0.0
44212.0	1.0
44312.0	0.0
44412.0	0.0
44512.0	0.0
44612.0	0.0
44712.0	0.0
44812.0	0.0
44912.0	0.0
45012.0	1.0
45112.0	1.0
45212.0	0.0
45312.0	1.0
45412.0	0.0
45512.0	0.0
45612.0	0.0
45712.0	0.0
45812.0	0.0
45912.0	0.0
46012.0	0.0
46112.0	0.0
46212.0	0.0
46312.0	0.0
46412.0	0.0
46512.0	0.0
46612.0	0.0
46712.0	0.0
46812.0	0.0
46912.0	0.0
47012.0	0.0
47112.0	0.0
47212.0	0.0
47312.0	0.0
47412.0	0.0
47512.0	0.0
47612.0	0.0
47712.0	0.0
47812.0	0.0
47912.0	0.0
48012.0	0.0
48112.0	0.0
48212.0	0.0
48312.0	1.0
48412.0	0.0
48512.0	0.0
48612.0	0.0
48712.0	0.0
48812.0	0.0
48912.0	0.0
49012.0	0.0
49112.0	0.0
49212.0	0.0
49312.0	0.0
49412.0	0.0
49512.0	0.0
49612.0	0.0
49712.0	0.0
49812.0	0.0
49912.0	0.0
50012.0	0.0
50112.0	0.0
50212.0	0.0
50312.0	0.0
50412.0	0.0
50512.0	1.0
50612.0	0.0
50712.0	0.0
50812.0	0.0
50912.0	0.0
51012.0	0.0
51112.0	0.0
51212.0	0.0
51312.0	0.0
51412.0	0.0
51512.0	0.0
51612.0	0.0
51712.0	0.0
51812.0	0.0
51912.0	0.0
52012.0	0.0
52112.0	0.0
52212.0	0.0
52312.0	0.0
52412.0	0.0
52512.0	1.0
52612.0	0.0
52712.0	0.0
52812.0	0.0
52912.0	0.0
53012.0	0.0
53112.0	0.0
53212.0	0.0
53312.0	0.0
53412.0	1.0
53512.0	0.0
53612.0	0.0
53712.0	0.0
53812.0	0.0
53912.0	0.0
54012.0	0.0
54112.0	0.0
54212.0	0.0
54312.0	0.0
54412.0	0.0
54512.0	0.0
54612.0	0.0
54712.0	0.0
54812.0	0.0
54912.0	0.0
55012.0	0.0
55112.0	0.0
55212.0	0.0
55312.0	0.0
55412.0	0.0
55512.0	0.0
55612.0	0.0
55712.0	1.0
55812.0	0.0
55912.0	0.0
56012.0	0.0
56112.0	0.0
56212.0	0.0
56312.0	0.0
56412.0	0.0
56512.0	0.0
56612.0	0.0
56712.0	0.0
56812.0	0.0
56912.0	0.0
57012.0	1.0
57112.0	0.0
57212.0	0.0
57312.0	0.0
57412.0	0.0
57512.0	0.0
57612.0	0.0
57712.0	0.0
57812.0	0.0
57912.0	0.0
58012.0	0.0
58112.0	0.0
58212.0	0.0
58312.0	0.0
58412.0	0.0
58512.0	0.0
58612.0	0.0
58712.0	0.0
58812.0	0.0
58912.0	0.0
59012.0	0.0
59112.0	0.0
59212.0	0.0
59312.0	0.0
59412.0	0.0
59512.0	0.0
59612.0	0.0
59712.0	1.0
59812.0	0.0
59912.0	0.0
60012.0	0.0
60112.0	0.0
60212.0	0.0
60312.0	0.0
60412.0	0.0
60512.0	0.0
60612.0	0.0
60712.0	1.0
60812.0	0.0
60912.0	0.0
61012.0	0.0
61112.0	0.0
61212.0	0.0
61312.0	0.0
61412.0	1.0
61512.0	1.0
61612.0	0.0
61712.0	0.0
61812.0	0.0
61912.0	0.0
62012.0	0.0
62112.0	0.0
62212.0	0.0
62312.0	0.0
62412.0	1.0
62512.0	0.0
62612.0	0.0
62712.0	0.0
62812.0	1.0
62912.0	0.0
63012.0	0.0
63112.0	0.0
63212.0	0.0
63312.0	0.0
63412.0	0.0
63512.0	0.0
63612.0	0.0
63712.0	0.0
63812.0	0.0
63912.0	0.0
64012.0	0.0
64112.0	0.0
64212.0	0.0
64312.0	0.0
64412.0	1.0
64512.0	0.0
64612.0	0.0
64712.0	0.0
64812.0	0.0
64912.0	0.0
65012.0	0.0
65112.0	0.0
65212.0	0.0
65312.0	0.0
65412.0	0.0
65512.0	0.0
65612.0	0.0
65712.0	0.0
65812.0	0.0
65912.0	0.0
66012.0	1.0
66112.0	1.0
66212.0	0.0
66312.0	0.0
66412.0	0.0
66512.0	0.0
