x	y
63	1
73	0
83	0
93	1
103	2
113	0
123	1
133	2
143	1
153	0
163	0
173	0
183	0
193	0
203	0
213	1
223	0
233	0
243	0
253	1
263	0
273	2
283	0
293	0
303	0
313	1
323	0
333	0
343	2
353	2
363	0
373	0
383	0
393	0
403	0
413	0
423	0
433	0
443	1
453	1
463	0
473	0
483	0
493	2
503	1
513	0
523	0
533	2
543	1
553	0
563	0
573	0
583	0
593	0
603	0
613	0
623	0
633	0
643	0
653	0
663	0
673	0
683	1
693	1
703	0
713	2
723	1
733	0
743	1
753	0
763	0
773	0
783	0
793	0
803	1
813	1
823	0
833	0
843	1
853	1
863	0
873	0
883	0
893	1
903	2
913	1
923	1
933	0
943	0
953	0
963	0
973	0
983	0
993	1
1003	0
1013	0
1023	0
1033	0
1043	2
1053	0
1063	0
1073	1
1083	3
1093	0
1103	0
1113	0
1123	0
1133	0
1143	0
1153	0
1163	0
1173	0
1183	0
1193	0
1203	0
1213	2
1223	0
1233	0
1243	0
1253	0
1263	1
1273	0
1283	0
1293	0
1303	0
1313	0
1323	1
1333	0
1343	0
1353	1
1363	0
1373	0
1383	0
1393	0
1403	0
1413	1
1423	1
1433	2
1443	1
1453	0
1463	0
1473	0
1483	0
1493	0
1503	0
1513	2
1523	3
1533	3
1543	2
1553	1
1563	1
1573	0
1583	2
1593	1
1603	1
1613	0
1623	0
1633	0
1643	0
1653	1
1663	0
1673	0
1683	0
1693	0
1703	0
1713	1
1723	0
1733	0
1743	0
1753	0
1763	0
1773	0
1783	0
1793	0
1803	0
1813	0
1823	0
1833	0
1843	0
1853	0
1863	0
1873	2
1883	0
1893	0
1903	0
1913	0
1923	0
1933	2
1943	3
1953	0
1963	0
1973	2
1983	1
1993	0
2003	0
2013	0
2023	0
2033	0
2043	0
2053	0
2063	1
2073	1
2083	2
2093	0
2103	0
2113	0
2123	0
2133	0
2143	0
2153	0
2163	0
2173	1
2183	2
2193	1
2203	0
2213	0
2223	0
2233	0
2243	0
2253	0
2263	1
2273	0
2283	0
2293	1
2303	1
2313	1
2323	0
2333	0
2343	2
2353	2
2363	0
2373	1
2383	2
2393	2
2403	1
2413	0
2423	0
2433	0
2443	0
2453	1
2463	1
2473	2
2483	0
2493	0
2503	0
2513	0
2523	2
2533	0
2543	0
2553	0
2563	0
2573	1
2583	1
2593	0
2603	0
2613	1
2623	1
2633	0
2643	0
2653	0
2663	0
2673	0
2683	2
2693	0
2703	0
2713	0
2723	0
2733	1
2743	0
2753	0
2763	0
2773	0
2783	1
2793	0
2803	0
2813	1
2823	0
2833	0
2843	0
2853	0
2863	0
2873	1
2883	1
2893	0
2903	0
2913	0
2923	0
2933	0
2943	0
2953	0
2963	0
2973	0
2983	0
2993	1
3003	0
