x	y
5819.1003861003865	1.0
5869.1003861003865	0.0
5919.1003861003865	0.0
5969.1003861003865	2.0
6019.1003861003865	0.0
6069.1003861003865	1.0
6119.1003861003865	4.0
6169.1003861003865	1.0
6219.1003861003865	6.0
6269.1003861003865	5.0
6319.1003861003865	10.0
6369.1003861003865	11.0
6419.1003861003865	16.0
6469.1003861003865	17.0
6519.1003861003865	16.0
6569.1003861003865	23.0
6619.1003861003865	17.0
6669.1003861003865	28.0
6719.1003861003865	34.0
6769.1003861003865	29.0
6819.1003861003865	22.0
6869.1003861003865	29.0
6919.1003861003865	43.0
6969.1003861003865	45.0
7019.1003861003865	42.0
7069.1003861003865	30.0
7119.1003861003865	36.0
7169.1003861003865	50.0
7219.1003861003865	27.0
7269.1003861003865	35.0
7319.1003861003865	30.0
7369.1003861003865	31.0
7419.1003861003865	30.0
7469.1003861003865	19.0
7519.1003861003865	23.0
7569.1003861003865	28.0
7619.1003861003865	26.0
7669.1003861003865	20.0
7719.1003861003865	13.0
7769.1003861003865	13.0
7819.1003861003865	8.0
7869.1003861003865	8.0
7919.1003861003865	8.0
7969.1003861003865	8.0
8019.1003861003865	7.0
8069.1003861003865	4.0
8119.1003861003865	6.0
8169.1003861003865	6.0
8219.100386100386	7.0
8269.100386100386	2.0
8319.100386100386	7.0
8369.100386100386	1.0
8419.100386100386	2.0
8469.100386100386	2.0
8519.100386100386	0.0
8569.100386100386	5.0
8619.100386100386	1.0
8669.100386100386	1.0
8719.100386100386	1.0
8769.100386100386	0.0
8819.100386100386	0.0
8869.100386100386	1.0
8919.100386100386	0.0
8969.100386100386	0.0
9019.100386100386	0.0
9069.100386100386	0.0
9119.100386100386	1.0
9169.100386100386	1.0
9219.100386100386	0.0
5819.1003861003865	0.8877265894997015
5822.494307413377	0.9042451646954607
5825.888228726367	0.9210286964466725
5829.2821500393575	0.9380805424086398
5832.676071352348	0.9554040850669142
5836.069992665339	0.9730027315681901
5839.4639139783285	0.9908799135423288
5842.857835291319	1.0090390869154222
5846.25175660431	1.027483731713739
5849.6456779172995	1.046217351858509
5853.03959923029	1.0652434749514001
5856.433520543281	1.0845656520505398
5859.827441856271	1.1041874574370423
5863.221363169261	1.1241124883718887
5866.615284482252	1.1443443648430778
5870.009205795242	1.1648867293028957
5873.403127108232	1.185743246395254
5876.797048421223	1.2069176026729933
5880.1909697342135	1.228413506304972
5883.584891047204	1.2502346867729481
5886.978812360194	1.2723848945580793
5890.3727336731845	1.2948679008169919
5893.766654986175	1.3176874970472525
5897.160576299165	1.3408474947422422
5900.5544976121555	1.3643517250353048
5903.948418925146	1.3882040383330032
5907.342340238137	1.412408303937532
5910.7362615511265	1.4369684096580937
5914.130182864117	1.4618882614112272
5917.524104177108	1.487171782809913
5920.9180254900975	1.5128229147414785
5924.311946803088	1.5388456149341965
5927.705868116079	1.5652438575124201
5931.0997894290695	1.59202163254032
5934.493710742059	1.6191829455540272
5937.88763205505	1.6467318170822298
5941.2815533680405	1.6746722821550135
5944.67547468103	1.7030083898010366
5948.069395994021	1.7317442025329135
5951.4633173070115	1.7608837958206722
5954.857238620002	1.7904312575533903
5958.251159932992	1.820390687488828
5961.6450812459825	1.8507661966911075
5965.039002558973	1.881561906956256
5968.432923871963	1.9127819502257384
5971.8268451849535	1.9444304679878617
5975.220766497944	1.9765116106669427
5978.614687810935	2.009029537000367
5982.0086091239245	2.041988413403359
5985.402530436915	2.07539241332158
5988.796451749906	2.1092457165713494
5992.190373062896	2.143552508667681
5995.584294375886	2.178316980139992
5998.978215688877	2.213543325835444
6002.3721370018675	2.2492357442100492
6005.766058314857	2.285398436607398
6009.159979627848	2.3220356065251497
6012.5539009408385	2.3591514588690816
6015.947822253828	2.3967501991949485
6019.341743566819	2.434836032938047
6022.7356648798095	2.473413164630436
6026.1295861928	2.512485797105978
6029.52350750579	2.552058130693131
6032.9174288187805	2.592134362395603
6036.311350131771	2.6327186850607416
6039.705271444761	2.6738152865359295
6043.099192757752	2.7154283488128725
6046.493114070742	2.757562047159813
6049.887035383733	2.8002205492418564
6053.280956696723	2.8434080142293547
6056.674878009713	2.887128591894478
6060.068799322704	2.931386421695938
6063.462720635694	2.9761856318520787
6066.856641948684	3.0215303384023726
6070.250563261675	3.067424644257263
6073.6444845746655	3.113872638236655
6077.038405887655	3.1608783940970016
6080.432327200646	3.20844596954719
6083.8262485136365	3.256579405253166
6087.220169826626	3.3052827238315827
6090.614091139617	3.354559928832561
6094.0080124526075	3.404415003711495
6097.401933765598	3.4548519107902984
6100.795855078588	3.5058745902080304
6104.189776391579	3.5574869588611397
6107.583697704569	3.6096929093333303
6110.977619017559	3.662496308815375
6114.37154033055	3.715900998014985
6117.76546164354	3.769910790056668
6121.159382956531	3.824529469372104
6124.553304269521	3.8797607905809173
6127.947225582511	3.935608477362206
6131.341146895502	3.9920762213168017
6134.735068208492	4.049167680820646
6138.128989521482	4.1068864798694555
6141.522910834473	4.165236206914629
6144.916832147463	4.224220413690947
6148.310753460453	4.283842614036067
6151.704674773444	4.344106282701949
6155.098596086435	4.405014854158699
6158.492517399424	4.466571721390768
6161.886438712415	4.528780234686027
6165.280360025406	4.591643700417547
6168.674281338395	4.6551653798187775
6172.068202651386	4.719348487752122
6175.462123964377	4.784196191471098
6178.856045277367	4.849711609376536
6182.249966590357	4.915897809766945
6185.643887903348	4.982757809583423
6189.037809216338	5.0502945731491655
6192.431730529328	5.1185110109041165
6195.825651842319	5.187409978134991
6199.219573155309	5.256994273700665
6202.6134944683	5.32726663875371
6206.00741578129	5.398229755457958
6209.40133709428	5.469886245702727
6212.795258407271	5.542238669813624
6216.189179720261	5.61528952526069
6219.583101033251	5.689041245363967
6222.977022346242	5.763496197996673
6226.370943659233	5.838656684286693
6229.764864972222	5.914524937316363
6233.158786285213	5.991103120821211
6236.552707598204	6.0683933278875575
6239.946628911193	6.146397579649849
6243.340550224184	6.225117823987794
6246.734471537175	6.3045559342234965
6250.128392850165	6.384713707819399
6253.522314163155	6.465592865076995
6256.916235476146	6.547195047837014
6260.310156789136	6.6295218181810105
6263.704078102126	6.712574657135299
6267.097999415117	6.796354963377259
6270.491920728107	6.880864051944343
6273.885842041098	6.96610315294651
6277.279763354088	7.052073410282181
6280.673684667078	7.1387758803583505
6284.067605980069	7.226211530814921
6287.461527293059	7.3143812392541125
6290.855448606049	7.4032857919751
6294.24936991904	7.492925882714165
6297.643291232031	7.583302111391154
6301.03721254502	7.674414982862331
6304.431133858011	7.766264905680332
6307.825055171002	7.85885219086123
6311.218976483991	7.952177050659666
6314.612897796982	8.046239597352182
6318.006819109973	8.141039842029047
6321.400740422963	8.236577693395429
6324.794661735953	8.332852956582006
6328.188583048944	8.429865331965665
6331.582504361934	8.527614414000492
6334.976425674924	8.626099690059794
6338.370346987915	8.725320539289543
6341.764268300905	8.825276231473312
6345.158189613896	8.925965925909768
6348.552110926886	9.027388670302704
6351.946032239876	9.129543399664323
6355.339953552867	9.232428935231964
6358.733874865857	9.336043983399014
6362.127796178847	9.440387134660455
6365.521717491838	9.54545686257306
6368.915638804829	9.651251522731318
6372.309560117818	9.757769351759112
6375.703481430809	9.865008466317859
6379.0974027438	9.972966862131232
6382.491324056789	10.081642413027323
6385.88524536978	10.191032869998619
6389.279166682771	10.301135860279782
6392.673087995761	10.411948886444437
6396.067009308751	10.52346932552079
6399.460930621742	10.635694428127007
6402.854851934732	10.748621317626254
6406.248773247722	10.862246989302413
6409.642694560713	10.976568309556717
6413.036615873703	11.091582015125399
6416.430537186694	11.207284712319433
6419.824458499684	11.323672876286256
6423.218379812674	11.44074285029437
6426.612301125665	11.558490845040662
6430.006222438655	11.67691293798153
6433.400143751645	11.796005072687972
6436.794065064636	11.915763058224687
6440.187986377627	12.036182568554363
6443.581907690616	12.157259141966877
6446.975829003607	12.278988180534418
6450.369750316598	12.4013649495922
6453.763671629587	12.524384577245993
6457.157592942578	12.648042053906423
6460.551514255569	12.77233223185024
6463.945435568559	12.897249824809554
6467.339356881549	13.022789407588805
6470.73327819454	13.14894541571045
6474.12719950753	13.27571214508894
6477.52112082052	13.403083751734272
6480.915042133511	13.531054251484928
6484.308963446501	13.659617519770459
6487.702884759492	13.78876729140456
6491.096806072482	13.918497160408537
6494.490727385472	14.048800579865862
6497.884648698463	14.179670861807619
6501.278570011453	14.311101177129824
6504.672491324443	14.443084555542589
6508.066412637434	14.575613885551224
6511.460333950425	14.708681914470095
6514.854255263414	14.842281248469119
6518.248176576405	14.976404352653539
6521.642097889396	15.111043551176644
6525.036019202385	15.246191027386507
6528.429940515376	15.381838824006564
6531.823861828367	15.517978843350033
6535.217783141357	15.654602847569047
6538.611704454347	15.791702458938273
6542.005625767338	15.929269160173487
6545.399547080328	16.06729429478498
6548.793468393318	16.20576906746648
6552.187389706309	16.34468454451957
6555.581311019299	16.484031654313522
6558.97523233229	16.623801187781222
6562.36915364528	16.763983798951006
6565.76307495827	16.904570005514817
6569.156996271261	17.04555018943237
6572.550917584251	17.186914597572084
6575.944838897241	17.328653342388645
6579.338760210232	17.470756402636898
6582.732681523223	17.61321362412296
6586.126602836212	17.756014720492033
6589.520524149203	17.899149274053393
6592.914445462194	18.04260673664214
6596.3083667751835	18.186376430518326
6599.702288088174	18.330447549303383
6603.096209401165	18.47480915895333
6606.490130714155	18.619450198769623
6609.884052027145	18.764359482447098
6613.277973340136	18.909525699159342
6616.671894653126	19.054937414680964
6620.065815966116	19.200583072547413
6623.459737279107	19.34645099525208
6626.853658592097	19.49252938548006
6630.247579905088	19.638806327379577
6633.641501218078	19.785269787870014
6637.035422531068	19.931907617987292
6640.429343844059	20.07870755426555
6643.823265157049	20.225657220156023
6647.217186470039	20.372744127482505
6650.61110778303	20.519955677932884
6654.005029096021	20.66727916458752
6657.3989504090105	20.814701773483428
6660.792871722001	20.962210585214812
6664.186793034992	21.109792576568953
6667.5807143479815	21.257434622198115
6670.974635660972	21.405123496326816
6674.368556973963	21.55284587449397
6677.762478286953	21.700588335330362
6681.156399599943	21.84833736237053
6684.550320912934	21.996079345899414
6687.944242225924	22.14380058483268
6691.338163538914	22.291487288631327
6694.732084851905	22.43912557924983
6698.126006164895	22.58670149311718
6701.519927477886	22.734200983151286
6704.913848790876	22.88160992080567
6708.3077701038665	23.02891409814866
