x	y
289.0	2.0
290.0	1.0
291.0	0.0
292.0	0.0
293.0	0.0
294.0	0.0
295.0	0.0
296.0	5.0
297.0	1.0
298.0	0.0
299.0	0.0
300.0	0.0
301.0	2.0
302.0	1.0
303.0	2.0
304.0	2.0
305.0	0.0
306.0	3.0
307.0	1.0
308.0	4.0
309.0	2.0
310.0	4.0
311.0	4.0
312.0	3.0
313.0	3.0
314.0	3.0
315.0	2.0
316.0	4.0
317.0	2.0
318.0	6.0
319.0	4.0
320.0	5.0
321.0	11.0
322.0	4.0
323.0	7.0
324.0	7.0
325.0	9.0
326.0	8.0
327.0	6.0
328.0	5.0
329.0	10.0
330.0	6.0
331.0	7.0
332.0	6.0
333.0	9.0
334.0	8.0
335.0	11.0
336.0	6.0
337.0	9.0
338.0	10.0
339.0	9.0
340.0	13.0
341.0	12.0
342.0	11.0
343.0	9.0
344.0	9.0
345.0	4.0
346.0	13.0
347.0	8.0
348.0	14.0
349.0	8.0
350.0	5.0
351.0	5.0
352.0	10.0
353.0	10.0
354.0	11.0
355.0	5.0
356.0	11.0
357.0	7.0
358.0	5.0
359.0	4.0
360.0	5.0
361.0	5.0
362.0	8.0
363.0	1.0
364.0	5.0
365.0	4.0
366.0	2.0
367.0	2.0
368.0	2.0
369.0	2.0
370.0	5.0
371.0	0.0
372.0	2.0
373.0	3.0
374.0	2.0
375.0	3.0
376.0	1.0
377.0	1.0
378.0	2.0
379.0	1.0
380.0	0.0
381.0	1.0
382.0	0.0
383.0	2.0
384.0	0.0
385.0	0.0
386.0	0.0
387.0	0.0
388.0	1.0
389.0	0.0
390.0	1.0
391.0	0.0
392.0	0.0
393.0	0.0
394.0	0.0
395.0	0.0
396.0	0.0
397.0	0.0
398.0	0.0
399.0	1.0
400.0	0.0
289.0	0.24405420705617267
289.1111111111111	0.24800827787802998
289.22222222222223	0.25201752613262174
289.3333333333333	0.2560825588394334
289.44444444444446	0.26020398687262036
289.55555555555554	0.26438242493633307
289.6666666666667	0.2686184915389961
289.77777777777777	0.2729128089664629
289.8888888888889	0.27726600325410444
290.0	0.281678704157751
290.1111111111111	0.2861515451235403
290.22222222222223	0.29068516325660737
290.3333333333333	0.2952801992886277
290.44444444444446	0.29993729754422416
290.55555555555554	0.3046571059061668
290.6666666666667	0.30944027577943267
290.77777777777777	0.31428746205403246
290.8888888888889	0.319199323066673
291.0	0.3241765205611679
291.1111111111111	0.32921971964766117
291.22222222222223	0.3343295887605883
291.3333333333333	0.33950679961539615
291.44444444444446	0.3447520271640303
291.55555555555554	0.3500659495491194
291.6666666666667	0.35544924805692524
291.77777777777777	0.36090260706896826
291.8888888888889	0.36642671401240023
292.0	0.3720222593090266
292.1111111111111	0.37768993632306486
292.22222222222223	0.3834304413075476
292.3333333333333	0.38924447334939455
292.44444444444446	0.3951327343131799
292.55555555555554	0.40109592878350353
292.6666666666667	0.40713476400605464
292.77777777777777	0.4132499498272675
292.8888888888889	0.4194421986326511
293.0	0.42571222528369157
293.1111111111111	0.43206074705341574
