x	y
329.0	1.0
330.0	0.0
331.0	0.0
332.0	0.0
333.0	1.0
334.0	0.0
335.0	0.0
336.0	0.0
337.0	0.0
338.0	0.0
339.0	1.0
340.0	1.0
341.0	2.0
342.0	4.0
343.0	4.0
344.0	4.0
345.0	3.0
346.0	4.0
347.0	3.0
348.0	7.0
349.0	2.0
350.0	7.0
351.0	5.0
352.0	3.0
353.0	6.0
354.0	6.0
355.0	7.0
356.0	13.0
357.0	8.0
358.0	15.0
359.0	11.0
360.0	4.0
361.0	12.0
362.0	14.0
363.0	13.0
364.0	14.0
365.0	23.0
366.0	17.0
367.0	15.0
368.0	19.0
369.0	13.0
370.0	16.0
371.0	22.0
372.0	21.0
373.0	19.0
374.0	17.0
375.0	17.0
376.0	29.0
377.0	25.0
378.0	20.0
379.0	21.0
380.0	24.0
381.0	17.0
382.0	17.0
383.0	15.0
384.0	19.0
385.0	22.0
386.0	21.0
387.0	16.0
388.0	23.0
389.0	17.0
390.0	17.0
391.0	20.0
392.0	14.0
393.0	18.0
394.0	15.0
395.0	12.0
396.0	10.0
397.0	6.0
398.0	15.0
399.0	10.0
400.0	7.0
401.0	11.0
402.0	8.0
403.0	9.0
404.0	6.0
405.0	7.0
406.0	4.0
407.0	5.0
408.0	4.0
409.0	8.0
410.0	3.0
411.0	3.0
412.0	2.0
413.0	2.0
414.0	5.0
415.0	3.0
416.0	3.0
417.0	3.0
418.0	1.0
419.0	1.0
420.0	4.0
421.0	1.0
422.0	1.0
423.0	1.0
424.0	0.0
425.0	0.0
426.0	0.0
427.0	0.0
428.0	0.0
429.0	1.0
430.0	0.0
329.0	0.26080357310169083
329.1011011011011	0.2654886185520408
329.2022022022022	0.2702480794679376
329.3033033033033	0.2750829435560479
329.40440440440443	0.27999420798106905
329.5055055055055	0.2849828793898101
329.6066066066066	0.29004997393399373
329.7077077077077	0.2951965172917054
329.8088088088088	0.30042354468752086
329.9099099099099	0.305732100911242
330.011011011011	0.31112324033522337
330.11211211211213	0.3165980269302673
330.21321321321324	0.3221575342800497
330.3143143143143	0.32780284559405015
330.4154154154154	0.33353505371897413
330.5165165165165	0.3393552611485903
330.6176176176176	0.34526458003201804
330.7187187187187	0.35126413218038693
330.8198198198198	0.35735504907185883
330.92092092092093	0.36353847185497834
331.02202202202204	0.3698155513503247
331.12312312312315	0.3761874480504295
331.2242242242242	0.3826553321179343
331.3253253253253	0.389220383381975
331.4264264264264	0.39588379133270607
331.5275275275275	0.4026467551140169
331.62862862862863	0.40951048351434327
331.72972972972974	0.41647619495557564
331.83083083083085	0.42354511748002427
331.93193193193196	0.43071848873541396
332.033033033033	0.4379975559578719
332.1341341341341	0.44538357595290695
332.2352352352352	0.4528778150742821
332.33633633633633	0.46048154920083817
332.43743743743744	0.4681960637111731
332.53853853853855	0.47602265345617467
332.63963963963965	0.4839626227293669
