x	y
788.0	1.0
789.0	0.0
790.0	0.0
791.0	0.0
792.0	0.0
793.0	0.0
794.0	0.0
795.0	0.0
796.0	0.0
797.0	0.0
798.0	0.0
799.0	0.0
800.0	0.0
801.0	1.0
802.0	2.0
803.0	2.0
804.0	0.0
805.0	0.0
806.0	0.0
807.0	1.0
808.0	1.0
809.0	1.0
810.0	2.0
811.0	1.0
812.0	1.0
813.0	0.0
814.0	2.0
815.0	1.0
816.0	1.0
817.0	2.0
818.0	3.0
819.0	1.0
820.0	2.0
821.0	2.0
822.0	1.0
823.0	7.0
824.0	1.0
825.0	3.0
826.0	2.0
827.0	3.0
828.0	2.0
829.0	6.0
830.0	5.0
831.0	5.0
832.0	7.0
833.0	3.0
834.0	6.0
835.0	6.0
836.0	5.0
837.0	4.0
838.0	8.0
839.0	2.0
840.0	8.0
841.0	3.0
842.0	4.0
843.0	4.0
844.0	5.0
845.0	4.0
846.0	5.0
847.0	7.0
848.0	8.0
849.0	4.0
850.0	7.0
851.0	4.0
852.0	6.0
853.0	6.0
854.0	6.0
855.0	14.0
856.0	3.0
857.0	4.0
858.0	9.0
859.0	8.0
860.0	8.0
861.0	6.0
862.0	7.0
863.0	7.0
864.0	9.0
865.0	12.0
866.0	6.0
867.0	6.0
868.0	7.0
869.0	7.0
870.0	9.0
871.0	6.0
872.0	4.0
873.0	7.0
874.0	4.0
875.0	10.0
876.0	7.0
877.0	4.0
878.0	8.0
879.0	6.0
880.0	6.0
881.0	5.0
882.0	5.0
883.0	5.0
884.0	3.0
885.0	4.0
886.0	4.0
887.0	4.0
888.0	1.0
889.0	6.0
890.0	1.0
891.0	3.0
892.0	3.0
893.0	1.0
894.0	2.0
895.0	4.0
896.0	3.0
897.0	2.0
898.0	1.0
899.0	2.0
900.0	2.0
901.0	2.0
902.0	0.0
903.0	2.0
904.0	1.0
905.0	2.0
906.0	2.0
907.0	0.0
908.0	0.0
909.0	2.0
910.0	2.0
911.0	1.0
912.0	0.0
913.0	2.0
914.0	1.0
915.0	0.0
916.0	0.0
917.0	2.0
918.0	1.0
919.0	0.0
920.0	0.0
921.0	0.0
922.0	0.0
923.0	0.0
924.0	0.0
925.0	0.0
926.0	1.0
927.0	0.0
788.0	0.103746604090759
788.1391391391392	0.1054924936035962
788.2782782782783	0.10726425423395264
788.4174174174174	0.10906220358602166
788.5565565565565	0.11088666200098306
788.6956956956957	0.11273795256059911
788.8348348348349	0.11461640109043286
788.973973973974	0.11652233616266115
789.1131131131131	0.11845608909848208
789.2522522522522	0.1204179939701149
789.3913913913914	0.12240838760236517
789.5305305305305	0.12442760957377809
789.6696696696697	0.12647600221734695
789.8088088088089	0.12855391062078209
789.9479479479479	0.1306616826263287
790.0870870870871	0.13279966883013403
790.2262262262262	0.13496822258113403
790.3653653653654	0.1371676999794858
790.5045045045046	0.13939845987451
790.6436436436436	0.14166086386214802
790.7827827827828	0.14395527628193347
790.9219219219219	0.14628206421344345
791.0610610610611	0.14864159747225852
791.2002002002002	0.15103424860539819
791.3393393393393	0.15346039288623023
791.4784784784785	0.15592040830886073
791.6176176176176	0.15841467558196284
791.7567567567568	0.1609435781220814
791.8958958958959	0.16350750204637127
792.035035035035	0.16610683616477662
792.1741741741741	0.16874197197165045
792.3133133133133	0.1714133036367776
792.4524524524525	0.17412122799583488
792.5915915915916	0.17686614454025135
792.7307307307308	0.17964845540646987
792.8698698698698	0.18246856536460357
793.009009009009	0.18532688180648918
793.1481481481482	0.18822381473309743
793.2872872872873	0.19115977674134083
793.4264264264265	0.19413518301023278
793.5655655655655	0.19715045128640687
793.7047047047047	0.2002060018689985
793.8438438438438	0.20330225759384699
793.982982982983	0.20643964381705712
794.1221221221222	0.20961858839788136
794.2612612612612	0.2128395216809217
794.4004004004004	0.2161028764776634
794.5395395395395	0.21940908804728923
794.6786786786787	0.22275859407682463
794.8178178178179	0.22615183466056293
794.9569569569569	0.2295892522787815
795.0960960960961	0.23307129177575223
795.2352352352352	0.23659840033700025
795.3743743743744	0.24017102746586036
795.5135135135135	0.2437896249592824
795.6526526526527	0.24745464688289295
795.7917917917918	0.2511665495453077
795.9309309309309	0.2549257914717006
796.0700700700701	0.25873283337658004
796.2092092092092	0.26258813813582815
796.3483483483484	0.2664921707579508
796.4874874874874	0.2704453983545443
796.6266266266266	0.2744482901099958
796.7657657657658	0.27850131725035815
796.9049049049049	0.2826049530114582
797.0440440440441	0.2867596726061882
797.1831831831831	0.2909659531909886
797.3223223223223	0.2952242738315333
797.4614614614615	0.2995351154675621
797.6006006006006	0.3038989608769254
797.7397397397398	0.3083162946387799
797.8788788788788	0.312787603095955
798.018018018018	0.31731337431649315
798.1571571571571	0.3218940980543187
798.2962962962963	0.3265302657090872
798.4354354354355	0.3312223702851738
798.5745745745746	0.33597090634980126
798.7137137137137	0.34077636999031097
798.8528528528528	0.3456392587705856
798.991991991992	0.35056007168656633
799.1311311311312	0.355539309120939
799.2702702702703	0.3605774727969263
799.4094094094094	0.36567506573119846
799.5485485485485	0.3708325921859287
799.6876876876877	0.37605055761992023
799.8268268268268	0.3813294686388866
799.965965965966	0.3866698329448251
800.105105105105	0.3920721592844962
800.2442442442442	0.3975369573970301
800.3833833833834	0.4030647379605919
800.5225225225225	0.40865601253819706
800.6616616616617	0.41431129352259655
800.8008008008007	0.4200310940802668
800.9399399399399	0.42581592809451635
801.0790790790791	0.4316663101076426
801.2182182182182	0.43758275526222495
801.3573573573574	0.4435657792414968
801.4964964964965	0.44961589820880493
801.6356356356356	0.45573362874616313
