x	y
5333.151234567901	2.0
5433.151234567901	0.0
5533.151234567901	1.0
5633.151234567901	1.0
5733.151234567901	3.0
5833.151234567901	6.0
5933.151234567901	6.0
6033.151234567901	9.0
6133.151234567901	4.0
6233.151234567901	8.0
6333.151234567901	13.0
6433.151234567901	10.0
6533.151234567901	5.0
6633.151234567901	14.0
6733.151234567901	17.0
6833.151234567901	10.0
6933.151234567901	14.0
7033.151234567901	8.0
7133.151234567901	17.0
7233.151234567901	15.0
7333.151234567901	11.0
7433.151234567901	7.0
7533.151234567901	10.0
7633.151234567901	9.0
7733.151234567901	10.0
7833.151234567901	11.0
7933.151234567901	3.0
8033.151234567901	4.0
8133.151234567901	9.0
8233.1512345679	3.0
8333.1512345679	8.0
8433.1512345679	10.0
8533.1512345679	4.0
8633.1512345679	7.0
8733.1512345679	6.0
8833.1512345679	5.0
8933.1512345679	8.0
9033.1512345679	3.0
9133.1512345679	2.0
9233.1512345679	7.0
9333.1512345679	2.0
9433.1512345679	3.0
9533.1512345679	4.0
9633.1512345679	4.0
9733.1512345679	2.0
9833.1512345679	4.0
9933.1512345679	0.0
10033.1512345679	3.0
10133.1512345679	2.0
10233.1512345679	1.0
10333.1512345679	1.0
10433.1512345679	2.0
10533.1512345679	4.0
10633.1512345679	2.0
10733.1512345679	6.0
10833.1512345679	2.0
10933.1512345679	3.0
11033.1512345679	1.0
11133.1512345679	2.0
11233.1512345679	3.0
11333.1512345679	2.0
11433.1512345679	3.0
11533.1512345679	1.0
11633.1512345679	1.0
11733.1512345679	2.0
11833.1512345679	2.0
11933.1512345679	3.0
12033.1512345679	3.0
12133.1512345679	3.0
12233.1512345679	2.0
12333.1512345679	3.0
12433.1512345679	2.0
12533.1512345679	2.0
12633.1512345679	2.0
12733.1512345679	2.0
12833.1512345679	3.0
12933.1512345679	1.0
13033.1512345679	0.0
13133.1512345679	1.0
13233.1512345679	1.0
13333.1512345679	1.0
13433.1512345679	2.0
13533.1512345679	2.0
13633.1512345679	2.0
13733.1512345679	2.0
13833.1512345679	1.0
13933.1512345679	3.0
14033.1512345679	0.0
14133.1512345679	1.0
14233.1512345679	1.0
14333.1512345679	1.0
14433.1512345679	2.0
14533.1512345679	2.0
14633.1512345679	1.0
14733.1512345679	3.0
14833.1512345679	2.0
14933.1512345679	2.0
15033.1512345679	2.0
15133.1512345679	1.0
15233.1512345679	1.0
15333.1512345679	4.0
15433.1512345679	2.0
15533.1512345679	0.0
15633.1512345679	1.0
15733.1512345679	1.0
15833.1512345679	0.0
15933.1512345679	2.0
16033.1512345679	0.0
16133.1512345679	0.0
16233.1512345679	1.0
16333.1512345679	1.0
16433.1512345679	0.0
16533.1512345679	0.0
16633.1512345679	1.0
16733.1512345679	1.0
16833.1512345679	2.0
16933.1512345679	2.0
17033.1512345679	0.0
17133.1512345679	1.0
17233.1512345679	1.0
17333.1512345679	0.0
17433.1512345679	0.0
17533.1512345679	0.0
17633.1512345679	0.0
17733.1512345679	0.0
17833.1512345679	0.0
17933.1512345679	0.0
18033.1512345679	0.0
18133.1512345679	0.0
18233.1512345679	0.0
18333.1512345679	0.0
18433.1512345679	0.0
18533.1512345679	0.0
18633.1512345679	1.0
18733.1512345679	0.0
18833.1512345679	0.0
18933.1512345679	0.0
19033.1512345679	0.0
19133.1512345679	2.0
19233.1512345679	0.0
19333.1512345679	0.0
19433.1512345679	0.0
19533.1512345679	1.0
19633.1512345679	0.0
19733.1512345679	0.0
19833.1512345679	0.0
19933.1512345679	1.0
20033.1512345679	0.0
20133.1512345679	0.0
20233.1512345679	0.0
20333.1512345679	0.0
20433.1512345679	0.0
20533.1512345679	0.0
20633.1512345679	0.0
20733.1512345679	0.0
20833.1512345679	0.0
20933.1512345679	1.0
21033.1512345679	1.0
21133.1512345679	0.0
21233.1512345679	0.0
21333.1512345679	0.0
21433.1512345679	0.0
21533.1512345679	0.0
21633.1512345679	0.0
21733.1512345679	0.0
21833.1512345679	0.0
21933.1512345679	0.0
22033.1512345679	0.0
22133.1512345679	0.0
22233.1512345679	0.0
22333.1512345679	0.0
22433.1512345679	0.0
22533.1512345679	0.0
22633.1512345679	0.0
22733.1512345679	0.0
22833.1512345679	0.0
22933.1512345679	0.0
23033.1512345679	1.0
23133.1512345679	0.0
5333.151234567901	2.657460094107642
5350.903584185945	2.6756858005301725
5368.65593380399	2.6939525844506735
5386.4082834220335	2.7122595843850847
5404.160633040078	2.7306059292105913
5421.912982658122	2.7489907382090224
5439.665332276166	2.7674131211120625
5457.417681894211	2.7858721781482543
5475.170031512254	2.8043670000917924
5492.922381130298	2.8228966683131387
5510.674730748343	2.8414602548314347
5528.427080366387	2.86005682236871
5546.179429984431	2.8786854244059312
5563.931779602475	2.8973451052408286
5581.684129220519	2.9160349000475634
5599.436478838564	2.9347538349381894
5617.188828456608	2.9535009270259334
5634.941178074651	2.972275184490298
5652.693527692696	2.991075606643963
5670.44587731074	3.0099011840015053
5688.198226928785	3.0287508983499327
5705.950576546828	3.0476237228210192
5723.702926164872	3.06651862196545
5741.455275782917	3.085434551828776
5759.207625400961	3.1043704600291524
5776.959975019005	3.1233252858368963
5794.712324637049	3.1422979602558248
5812.464674255093	3.1612874061063807
5830.217023873138	3.180292538110552
5847.969373491182	3.1993122629785655
5865.721723109225	3.2183454794973536
5883.47407272727	3.2373910786207936
5901.226422345314	3.2564479435617035
5918.978771963359	3.2755149498855993
5936.7311215814025	3.294590965606192
5954.483471199446	3.3136748512826353
5972.235820817491	3.3327654601184955
5989.988170435535	3.3518616380624504
6007.740520053579	3.370962223910704
6025.492869671623	3.3900660494111055
6043.245219289667	3.4091719393689575
6060.997568907711	3.428278711754525
6078.749918525756	3.447385177812207
6096.5022681437995	3.4664901421713696
6114.254617761844	3.485592402958851
6132.006967379888	3.504690751913084
6149.759316997932	3.5237839744998554
6167.5116666159765	3.5428708500296966
6185.26401623402	3.5619501517768435
6203.016365852065	3.581020647099825
6220.768715470109	3.6000810975635877
6238.521065088153	3.6191302590632173
6256.273414706197	3.6381668819491746
6274.025764324241	3.657189711154083
6291.778113942286	3.6761974863210245
6309.53046356033	3.695188941933329
6327.2828131783735	3.7141628074458546
6345.035162796418	3.7331178074177314
6362.787512414462	3.752052661646543
6380.539862032506	3.7709660853039573
6398.292211650551	3.7898567890727546
6416.044561268594	3.8087234792852507
6433.796910886638	3.8275648580631065
6451.549260504683	3.8463796234584797
6469.301610122727	3.8651664695965158
6487.0539597407715	3.883924086819164
6504.806309358815	3.902651161830273
6522.558658976859	3.9213463778419775
6540.311008594904	3.9400084147223247
6558.063358212948	3.9586359491441385
6575.815707830992	3.9772276547350955
6593.568057449036	3.99578220222898
6611.32040706708	4.014298259618112
6629.072756685125	4.032774492306919
6646.8251063031685	4.051209563266607
6664.577455921213	4.069602133190949
6682.329805539257	4.087950860653133
6700.082155157301	4.106254402263651
6717.834504775345	4.1245114128292215
6735.586854393389	4.142720545512692
6753.339204011433	4.160880451993919
6771.091553629478	4.178989782631608
6788.843903247522	4.197047186626033
6806.5962528655655	4.21505131218269
6824.34860248361	4.233000806676788
6842.100952101654	4.250894316818586
6859.853301719699	4.2687304888195445
